platform,title,url,episode,first_seen,last_seen,latest_views,latest_likes,latest_comments
instagram,"Downey's rich aerospace history: from Volty Aircraft runways to designing Apollo modules. After 30,000 jobs left, the co",https://www.instagram.com/p/Daay8f6DcsC/,2026-06-08_record_straight,t8,t14,485,25,1
instagram,"House fires destroy more than homes. They leave behind financial devastation, insurance nightmares, and a long road to r",https://www.instagram.com/p/DcRquRBCclO/,2026-06-08_record_straight,t22,t30,485,5,0
instagram,"Hire people better than you. Get their buy-in. Everyone rowing in the same direction, knowing what a win looks like. Ask",https://www.instagram.com/p/DcKK3ZiFEW0/,2026-06-08_record_straight,t21,t25,471,6,0
instagram,"Looking for a judge ready on day one. Honor, dignity, integrity are key. My experience in the community and trial work m",https://www.instagram.com/p/Da5zgBwAEEA/,2026-06-08_record_straight,t13,t16,463,18,0
instagram,"California's billionaire tax? It might cost us more than it makes. Proposed 5% tax could drive billionaires out, costing",https://www.instagram.com/p/DbJyQyeFB0C/,2026-06-08_record_straight,t15,t19,461,5,0
instagram,"Obsessed with molcajete! This sizzling lava pot with carne asada, chicken, chorizo, cactus, spicy sauce, and cheese is u",https://www.instagram.com/p/Dbosi2tifsb/,2026-06-08_record_straight,t17,t23,461,6,0
instagram,"100 jury trials? Not one. She's running for LA's top attorney, but has never managed anyone. Real parallels to Gascón's",https://www.instagram.com/p/DcmfoMLCjie/,2026-06-08_record_straight,t29,t30,456,6,1
instagram,"Ladies, stop second-guessing. Your time is NOW. Take the leap of faith, embrace your individuality, and bring what you h",https://www.instagram.com/p/DaRJ20QDahr/,2026-06-08_record_straight,t8,t12,447,10,1
instagram,"Even in tough seasons, the goal was always to improve. The NFL rewards balance, but some teams go all-in. Success means",https://www.instagram.com/p/Db_pgTzjkBS/,2026-06-08_record_straight,t19,t25,443,4,0
instagram,"Transparency matters. This bill risks limiting public access to information, a slippery slope towards less trust. We nee",https://www.instagram.com/p/DbBbMGPjZM-/,2026-06-08_record_straight,t14,t17,439,5,0
instagram,"Craving poke in Downtown Downey? Tapoke Poke at Gateway offers a fresh, customizable experience. Build your bowl with br",https://www.instagram.com/p/DboDDjBANAq/,2026-06-08_record_straight,t17,t23,434,3,0
instagram,"As a 92 Alpha Logistics Specialist, I only touch a weapon for retraining. Spreading knowledge about who we really are he",https://www.instagram.com/p/DbeY9YJlKoR/,2026-06-08_record_straight,t17,t22,431,4,1
instagram,Predatory pricing and rent gouging explained through a student's experience. See the gap between legal theory and real-w,https://www.instagram.com/p/DcR5WgHiGZN/,2026-06-08_record_straight,t22,t30,426,8,0
instagram,The Fun Box is a family hit! Amazing diversity from restaurants like Diosa and Silver Lake Ramen. Get ready for family-f,https://www.instagram.com/p/DZvB3Whkp_2/,2026-06-08_record_straight,t6,t7,409,8,2
instagram,"14 ballot propositions? Don't just read them, understand who's pushing them. Your state is worth fighting for. Stay and",https://www.instagram.com/p/DbMXcskjRh6/,2026-06-08_record_straight,t16,t20,401,3,0
instagram,"Stan Kroenke's advice for LA: 'Don't go small, go big.' He also took a huge gamble hiring a 30-year-old coach, Sean McVa",https://www.instagram.com/p/DcBzBdXjyP3/,2026-06-08_record_straight,t20,t25,395,4,0
instagram,The courtroom drama doesn't end with the verdict. Witness two powerful moments of post-case interactions: one of avoidan,https://www.instagram.com/p/DcbuimbFCnv/,2026-06-08_record_straight,t24,t30,394,5,0
instagram,Answer your juror summons. You'd want a juror like you. Ensure the process works and everyone has dignity. Justice depen,https://www.instagram.com/p/Da0ipWlE9kl/,2026-06-08_record_straight,t10,t16,389,17,1
instagram,"Remember Proposition 1A in 2008? It authorized $9 billion for high-speed rail, estimated to cost $19 billion after 30 ye",https://www.instagram.com/p/DcgtWkvAY3e/,2026-06-08_record_straight,t29,t30,358,5,0
instagram,"Rams went all-in: Traded for Stafford, won the Super Bowl. Now, they've drafted their QB of the future and traded for My",https://www.instagram.com/p/DcCc0IOivfQ/,2026-06-08_record_straight,t20,t25,356,4,0
instagram,"The World Cup brings passion, but let's celebrate responsibly. Seeing cities torn down or havoc caused after a win isn't",https://www.instagram.com/p/DaeBnhYHUIP/,2026-06-08_record_straight,t8,t14,352,11,1
instagram,Are we called to be successful? Mother Teresa's powerful response to a reporter challenges the very definition of succes,https://www.instagram.com/p/DcPUsmjgt-8/,2026-06-08_record_straight,t22,t30,340,10,0
instagram,Using legal skills to help fire victims. Guiding them through trauma and financial recovery after devastating loss. #Leg,https://www.instagram.com/p/DcRQD71FaNg/,2026-06-08_record_straight,t22,t30,333,9,0
instagram,"Empowering residents and homeowners means doing better. Let's build housing, consider traffic, and explore different sty",https://www.instagram.com/p/Db9SyK0keNZ/,2026-06-08_record_straight,t19,t25,314,4,1
instagram,"The ideal judge ensures fairness, even in difficult outcomes. People leave respecting the process, not feeling targeted.",https://www.instagram.com/p/DcUeDUYj7BD/,2026-06-08_record_straight,t23,t30,313,5,0
instagram,"Blessed to be on the sidelines of UCLA games, but a win means pastrami from The Hat! After a tough season, we finally in",https://www.instagram.com/p/DcOuJRfiPGi/,2026-06-08_record_straight,t22,t30,307,6,0
instagram,"From conservative roots to inclusive heart. My journey as a gay man shaped my empathy. Now, campaigning for judge, I lis",https://www.instagram.com/p/DceIxSBCq37/,2026-06-08_record_straight,t24,t30,307,4,0
instagram,"Two bills we championed: one stopped a condo liquidated damages fee hike from 3% to 6%, saving buyers money. The other e",https://www.instagram.com/p/DaBDxXhlMA5/,2026-06-08_record_straight,t7,t7,303,8,0
instagram,"Judicial integrity is paramount. Understanding law and facts, applying them without bias—that's the core. Non-partisan j",https://www.instagram.com/p/DcewqIMAcHV/,2026-06-08_record_straight,t24,t30,299,8,0
instagram,Lawyers aren't just fighters; they're problem solvers. True advocacy means achieving goals with respect and human connec,https://www.instagram.com/p/DccM1wFjRdb/,2026-06-08_record_straight,t24,t30,288,11,0
instagram,Running for office? Voters want answers. What's your stance on high-speed rail? How will you stop taxpayer dollars from,https://www.instagram.com/p/Dcj6eknj8MZ/,2026-06-08_record_straight,t29,t30,287,7,0
instagram,Target Crimes Division: tackling everything from stalking and child abduction to animal cruelty and arson. Nuisance fire,https://www.instagram.com/p/Dc18GwpCk2U/,2026-06-08_record_straight,t29,t30,273,41,0
instagram,"True connection starts with warmth. When offering advice, lead with empathy, not just answers. Genuine human connection",https://www.instagram.com/p/DcT0LBOialb/,2026-06-08_record_straight,t23,t30,262,5,0
instagram,"A buzz is building in Downey for the championship game! Downey Ave closes July 19th for TVs, food, and family fun. Get r",https://www.instagram.com/p/Daf8aOJiPHa/,2026-06-08_record_straight,t8,t14,246,15,9
instagram,"Carrie Uva for Downey City Council District 4. Focused on public safety, quality of life, balanced budget, and supportin",https://www.instagram.com/p/DaBs-GAFNZI/,2026-06-08_record_straight,t7,t7,243,5,0
instagram,Billions in federal funding lost due to missed obligations. The state forgot to secure funding for major rail projects.,https://www.instagram.com/p/DcjRCWWHdND/,2026-06-08_record_straight,t29,t30,231,3,0
instagram,"City Attorney with lived experience, not a privileged background. My life and work pledge to be YOUR attorney. See the d",https://www.instagram.com/p/DcuNiG9gVIE/,2026-06-08_record_straight,t29,t30,224,12,0
instagram,"Rented for 24 years before buying my first place. I get the frustration of young people, but keep pushing forward. Lived",https://www.instagram.com/p/Dcyt9yEEtQp/,2026-06-08_record_straight,t29,t30,211,7,0
instagram,"We focus too much on what divides us, forgetting how sports unite us. The World Cup brings different generations, langua",https://www.instagram.com/p/DagmdFPkWlN/,2026-06-08_record_straight,t8,t15,149,10,1
instagram,"Our social media growth is exponential! Over 100k views combined, with 54k+ on one platform alone in just two weeks. We'",https://www.instagram.com/p/DaihUOCjJKZ/,2026-06-08_record_straight,t8,t15,99,21,1
instagram,"Keeping our community involved is the whole point! Your questions drive what we explore, from new restaurants to excitin",https://www.instagram.com/p/DajKR2GIEBp/,2026-06-08_record_straight,t8,t16,2,8,3
instagram,"Today, June 9th, is a day that forever changed my life. It’s the anniversary of the tragic plane crash that took my brot",https://www.instagram.com/p/DZXzhW8FOgk/,2026-06-08_record_straight,t1,t7,,27,3
instagram,"Happy Election Saturday!  As usual, Ann and I voted in person. That’s just our personal preference, but however you choo",https://www.instagram.com/p/DY-wbQ_Adyc/,2026-06-08_record_straight,t3,t4,,20,1
instagram,"We recently did a short video sharing how I voted but I wanted to provide a little more detail.  As always, we never tel",https://www.instagram.com/p/DY-Jmu9mnK6/,2026-06-08_record_straight,t3,t3,,32,1
instagram,Breakfast at Porto’s and lunch at Pho Gyu in Downtowney !! #goodeats #thisisdowney,https://www.instagram.com/p/DalnvVWkpdl/,2026-06-08_record_straight,t8,t16,,6,0
instagram,Transparency in government shouldn’t be a partisan issue.  When a liberal Los Angeles Times reporter and a staunch Repub,https://www.instagram.com/p/DaD9I0ugR1A/,2026-06-08_record_straight,t8,t9,,17,3
instagram,"🃏❤️ Traditions matter… especially the ones built on friendship, baseball and memories. ❤️🃏  Last night was our 33rd Annu",https://www.instagram.com/p/DaJy5M2m5bT/,2026-06-08_record_straight,t8,t9,,47,0
instagram,This new episodes delves and highlights the FAKE page behind the operatives trying to elect a disgraced politician using,https://www.instagram.com/p/DaD9nhzBMPo/,2026-06-08_record_straight,t8,t9,,30,2
instagram,🇺🇸🎙️ What a privilege to have Staff Sergeant Tracy Duran on this week’s episode of Talking Downey!  A proud Downey High,https://www.instagram.com/p/Da1ZZBBiasJ/,2026-06-08_record_straight,t10,t16,,50,6
instagram,🌺☀️ Another 😎 day in paradise! 🌴🌈  Started the morning with breakfast at Nalu’s in Kihei (one of favorite places)… and y,https://www.instagram.com/p/Da90E41lRF8/,2026-06-08_record_straight,t13,t17,,31,0
instagram,One of our favorite places for Thai food—and one of the great restaurants in Downey—is Narai Thai. ❤️🇹🇭  A few nights ag,https://www.instagram.com/p/DcMtG5Uj-yA/,2026-06-08_record_straight,t21,t25,,52,3
instagram,"🎙️ Great conversation today on the Talking Downey podcast!  I had the privilege of sitting down with John McKinney, cand",https://www.instagram.com/p/DceoBRWEiuX/,2026-06-08_record_straight,t24,t30,,114,5
instagram,"Today is a very sad day for our community.  One of the nicest and most special people I have ever known, Martha Sodetani",https://www.instagram.com/p/Dc1mE0pEicZ/,2026-06-08_record_straight,t29,t30,,42,0
tiktok,Combat jobs aren't for everyone. See how your MOS determines deployment likelihood and what 'getting deployed' really me,https://www.tiktok.com/@talkingdowney/video/7665489948962786573,2026-06-08_record_straight,t15,t18,37900,2472,126
tiktok,"Get ready! Round One is taking over the old Sears at Stonewood Mall. This massive 150,000 sq ft entertainment complex is",https://www.tiktok.com/@talkingdowney/video/7652410324917685518,2026-06-08_record_straight,t9,t9,29200,2513,59
tiktok,"Watch party in Stonewood Mall! Over 25,000 people showed up for this epic event. Cost $300k but worth it for the vibes.",https://www.tiktok.com/@talkingdowney/video/7659459973302209806,2026-06-08_record_straight,t9,t15,27400,806,65
tiktok,"Mama Lu's is coming to Downey! Asian community favorite, famous for their tenderloin. Get ready for authentic flavors! #",https://www.tiktok.com/@talkingdowney/video/7652501536588827917,2026-06-08_record_straight,t9,t9,13600,951,20
tiktok,Grew up in Huntington Park and still own property there. The city's o...,https://www.tiktok.com/@talkingdowney/video/7649533097112898830,2026-06-08_record_straight,t3,t4,9839,548,28
tiktok,Pop's Wings just opened and it's a must-try! Their pastrami sandwich with sweet potato fries is a game-changer. #Foodie,https://www.tiktok.com/@talkingdowney/video/7665027894363639054,2026-06-08_record_straight,t14,t18,8352,405,20
tiktok,"World Cup profits hit $11 billion for FIFA, potentially reaching $13 ...",https://www.tiktok.com/@talkingdowney/video/7650926711223209229,2026-06-08_record_straight,t4,t4,6053,75,2
tiktok,Fake pages are using AI videos and stealing content from the Downey Beat! They plagiarized a 20-year-old photo for their,https://www.tiktok.com/@talkingdowney/video/7655750057278426381,2026-06-08_record_straight,t9,t9,4301,118,7
tiktok,"Downtown Downey sushi spot alert! Starfish Sushi's bento box lunch is a must-try – seriously, you get SO much delicious",https://www.tiktok.com/@talkingdowney/video/7668367723398843662,2026-06-08_record_straight,t17,t21,4148,169,11
tiktok,"Downey is a built-out city, but Sacramento requires us to build 6,100 new homes. Local officials resent state mandates o",https://www.tiktok.com/@talkingdowney/video/7672447789200149774,2026-06-08_record_straight,t18,t25,3520,107,26
tiktok,"Downey's food scene is wild! Porto's, pho, Mongolian BBQ, Waba Grill, poke, and Starfish Sushi - all within steps. Decis",https://www.tiktok.com/@talkingdowney/video/7652099785448574221,2026-06-08_record_straight,t9,t9,3346,101,3
tiktok,"My Home Chinese food review: Mongolian beef, dumplings, orange chicken, and the shrimp with walnut are AMAZING. Highly r",https://www.tiktok.com/@talkingdowney/video/7669943807554751758,2026-06-08_record_straight,t17,t23,2900,125,5
tiktok,"High school grad? College wasn't the move. Impatient and needed cash, so the Army recruiter's office became history. #Ar",https://www.tiktok.com/@talkingdowney/video/7668089090386054413,2026-06-08_record_straight,t17,t21,2709,61,0
tiktok,"Chaos in council chambers! Yelling, police escort, and a final warnin...",https://www.tiktok.com/@talkingdowney/video/7649232184737369357,2026-06-08_record_straight,t3,t4,2555,35,0
tiktok,"Voting is personal, but this tax-increasing Measure ER? It's a hard N...",https://www.tiktok.com/@talkingdowney/video/7646154480542698766,2026-06-08_record_straight,t3,t4,2458,17,3
tiktok,"Downy's best breakfast & lunch spot, Poached! Fresh ingredients, amazing Benedicts, and tasty omelets. You have to try i",https://www.tiktok.com/@talkingdowney/video/7667996806277598478,2026-06-08_record_straight,t17,t21,2297,99,1
tiktok,"Responding to your yapping, Downey! Big things are happening. This is...",https://www.tiktok.com/@talkingdowney/video/7649093006326271245,2026-06-08_record_straight,t0,t8,2205,48,1
tiktok,Council members fined thousands for campaign finance violations. Corr...,https://www.tiktok.com/@talkingdowney/video/7649597094340087053,2026-06-08_record_straight,t3,t4,2125,106,2
tiktok,Downey Pizza Company's pastrami pizza is a legendary secret! Used to order it during council meetings as mayor. It's a m,https://www.tiktok.com/@talkingdowney/video/7667623973504421134,2026-06-08_record_straight,t17,t21,2075,74,3
tiktok,"From hardcore gang cases to murder trials, this judge has seen it all...",https://www.tiktok.com/@talkingdowney/video/7646160480758697230,2026-06-08_record_straight,t3,t4,2055,63,0
tiktok,Porto's secrets revealed! Try the chorizo and egg on Cuban bread or their amazing frita sandwich. You won't regret it. #,https://www.tiktok.com/@talkingdowney/video/7667252428076633358,2026-06-08_record_straight,t17,t20,1941,68,7
tiktok,"UCLA forever! Lifetime member since the 80s, and yes, the mixed marriage (wife USC grad) is going strong. Can't wait for",https://www.tiktok.com/@talkingdowney/video/7675509807876427021,2026-06-08_record_straight,t21,t30,1827,125,4
tiktok,Politicians' promises often fall short. Real change needs honesty & e...,https://www.tiktok.com/@talkingdowney/video/7646481393416965389,2026-06-08_record_straight,t0,t8,1480,73,0
tiktok,FIFA watch parties are coming to Downey! Join the city on June 20th a...,https://www.tiktok.com/@talkingdowney/video/7650988634283216141,2026-06-08_record_straight,t4,t4,1457,47,0
tiktok,Buy one get one half off Vietnamese coffee? Yes please! This small business has the perfect pick-me-up. Sweet but not to,https://www.tiktok.com/@talkingdowney/video/7681726954592095501,2026-06-08_record_straight,t29,t30,1419,71,4
tiktok,Nara Thai is an amazing family-owned gem on Firestone. Get the Panang curry and sticky mango rice – you won't regret it!,https://www.tiktok.com/@talkingdowney/video/7668736692991347981,2026-06-08_record_straight,t17,t22,1363,50,2
tiktok,"Championship game watch party! Downey Ave closed for the July 19th finals. Food, family fun, and soccer vibes all day! #",https://www.tiktok.com/@talkingdowney/video/7659832233829747982,2026-06-08_record_straight,t9,t16,1306,28,4
tiktok,"UCLA wins mean pastrami from The Hat! Last year was tough, but the tradition is back. Nothing beats it after a victory.",https://www.tiktok.com/@talkingdowney/video/7675787777241402637,2026-06-08_record_straight,t22,t30,1278,54,1
tiktok,Downtown Downey's hidden gem: La Chula Mexican Food! Tried their amazing burrito with shrimp and carne asada. Tart green,https://www.tiktok.com/@talkingdowney/video/7669851542584839438,2026-06-08_record_straight,t17,t23,1274,53,2
tiktok,"Fake news spreading like wildfire! Married 42 years, never seen a stripper or cocaine. Laughing it off, but the rumors h",https://www.tiktok.com/@talkingdowney/video/7656863614401252622,2026-06-08_record_straight,t9,t9,1233,42,3
tiktok,Councilman drops F-bombs and tells elderly resident to F off in leake...,https://www.tiktok.com/@talkingdowney/video/7649874824608632078,2026-06-08_record_straight,t3,t4,1174,38,0
tiktok,Keeping our community involved in Downey! Your questions and ideas shape what we do. Get ready for exciting new things c,https://www.tiktok.com/@talkingdowney/video/7660296577105284365,2026-06-08_record_straight,t9,t16,1154,50,7
tiktok,92 Alpha Logistics Specialist: The only time a weapon is picked up is for 6-month retraining. Spreading knowledge about,https://www.tiktok.com/@talkingdowney/video/7668830477624626445,2026-06-08_record_straight,t17,t23,1153,75,0
tiktok,13 years in the Army and they paid for college. Psychology degree achieved! You can enlist and get your education fully,https://www.tiktok.com/@talkingdowney/video/7664687617018957069,2026-06-08_record_straight,t14,t17,1148,53,0
tiktok,"Election night 2006, standing in the middle of Downey Ave for 25 minutes, not a single car passed. Downtown had changed",https://www.tiktok.com/@talkingdowney/video/7658068148578520333,2026-06-08_record_straight,t9,t13,1124,25,2
tiktok,"Downey's incredible history: from runways and Apollo modules to reinventing itself after losing 30,000 jobs. What's next",https://www.tiktok.com/@talkingdowney/video/7659090864009973005,2026-06-08_record_straight,t9,t15,1102,32,2
tiktok,Think Norms is just for breakfast? Think again! They've got an insane loco moco with fried rice and an egg on top. Under,https://www.tiktok.com/@talkingdowney/video/7665769022075538701,2026-06-08_record_straight,t15,t18,1101,39,2
tiktok,"Embarrassed to be American? Pride in this country is essential, espec...",https://www.tiktok.com/@talkingdowney/video/7649442382806600974,2026-06-08_record_straight,t3,t4,1098,32,6
tiktok,"Molcajete perfection! 🔥 Lava pot with carne asada, chicken, chorizo, cactus, spicy sauce, and melty cheese. You NEED to",https://www.tiktok.com/@talkingdowney/video/7670315614510042381,2026-06-08_record_straight,t17,t25,1098,49,2
tiktok,"No family support, doubted himself, but pushed through to success. Watching him grow is the greatest gift. #Motivation #",https://www.tiktok.com/@talkingdowney/video/7666140447915412749,2026-06-08_record_straight,t16,t20,1091,43,0
tiktok,Mayor asks gang members to fight ICE. Federal investigation and publi...,https://www.tiktok.com/@talkingdowney/video/7649159706673466637,2026-06-08_record_straight,t3,t4,1038,19,2
tiktok,"Thought it was just a job, but the military bond is unmatched. Friends for life, no matter the distance. #MilitaryLife #",https://www.tiktok.com/@talkingdowney/video/7667345389074287886,2026-06-08_record_straight,t17,t20,1008,76,0
tiktok,"20 years later, the impact of one letter is still felt. From a single message to a community's transformation, a true ge",https://www.tiktok.com/@talkingdowney/video/7657976414464920845,2026-06-08_record_straight,t9,t13,990,25,2
tiktok,"Three boys, three very different ages, but a whole lot of love and support. It truly takes a village, and this mom has h",https://www.tiktok.com/@talkingdowney/video/7668460261199596813,2026-06-08_record_straight,t17,t22,916,35,0
tiktok,"Stan Kroenke's gamble on LA paid off. 'Go big in LA' was the motto, and it resulted in a masterpiece stadium and a Super",https://www.tiktok.com/@talkingdowney/video/7673932160826428685,2026-06-08_record_straight,t20,t25,900,55,4
tiktok,"The Fun Box is a family hit! Located in the old Rite Aid spot, it's got amazing family-friendly options for everyone. #F",https://www.tiktok.com/@talkingdowney/video/7652780181484031245,2026-06-08_record_straight,t9,t9,888,13,7
tiktok,"Downey City Council voted to adopt a new Code of Ethics and Conduct. This includes new rules against harassment, intimid",https://www.tiktok.com/@talkingdowney/video/7664768603333430541,2026-06-08_record_straight,t14,t17,865,23,0
tiktok,"Never thought I'd be excited about matcha, but this might change my mind. Tastes like a great day in a cup! #Matcha #Dri",https://www.tiktok.com/@talkingdowney/video/7681818540785159437,2026-06-08_record_straight,t30,t30,859,31,0
tiktok,"Caught on camera: A near-miss outside City Hall! Almost ran over a family, then tried to fight. You won't believe who st",https://www.tiktok.com/@talkingdowney/video/7655843378248092942,2026-06-08_record_straight,t9,t9,847,15,4
tiktok,"Election season is here, and making informed decisions matters. In th...",https://www.tiktok.com/@talkingdowney/video/7645751517483470094,2026-06-08_record_straight,t3,t4,810,11,3
tiktok,IHOP's $8 ham & cheese omelet is a hidden gem! Endless coffee for $3 makes it a dangerous weekday spot. #IHOP #FoodRevie,https://www.tiktok.com/@talkingdowney/video/7670964030634331406,2026-06-08_record_straight,t17,t25,778,24,1
tiktok,Downtown dreams: a pedestrian paradise and night markets. Could closing Downey Ave have made it a reality? #Downtown #Ur,https://www.tiktok.com/@talkingdowney/video/7660944712504839437,2026-06-08_record_straight,t9,t16,774,26,0
tiktok,"A proposed 145-unit condo project on 6.1 acres is generating debate in Downey. Critics say it's too dense, doesn't fit t",https://www.tiktok.com/@talkingdowney/video/7671335842010451213,2026-06-08_record_straight,t17,t25,733,18,9
tiktok,"Lifelong Democrat, moderate. Focused on Downey, not politics. Endorsed by both sides because results matter. #Downey #Co",https://www.tiktok.com/@talkingdowney/video/7654287555088747790,2026-06-08_record_straight,t9,t9,720,21,2
tiktok,"Two and a half hours in traffic, then rush hour hits. This street changes completely. Homeowners, your city council hear",https://www.tiktok.com/@talkingdowney/video/7672540589006540046,2026-06-08_record_straight,t18,t25,708,21,4
tiktok,"Podcast host fuels division, talks down on women, and community leaders. Their own evidence shows yelling and being esco",https://www.tiktok.com/@talkingdowney/video/7656121880113466638,2026-06-08_record_straight,t9,t9,706,14,2
tiktok,Downey's downtown is booming with new Asian-style restaurants! As a p...,https://www.tiktok.com/@talkingdowney/video/7651667629609848077,2026-06-08_record_straight,t4,t4,696,21,2
tiktok,California lost billions in federal funding because Newsom and Bonta missed their legal deadline. Their lawsuit was with,https://www.tiktok.com/@talkingdowney/video/7678477730408566047,2026-06-08_record_straight,t29,t30,690,32,5
tiktok,FIFA: More like a money-making machine than a sport. Even the mayor s...,https://www.tiktok.com/@talkingdowney/video/7650555631396605198,2026-06-08_record_straight,t3,t4,672,9,1
tiktok,"Supporting Downey's food scene! 🍽️ From Porto's cravings to local gems, I'm your official taste tester. What Downey eats",https://www.tiktok.com/@talkingdowney/video/7652875020187831565,2026-06-08_record_straight,t9,t9,672,16,2
tiktok,"World Cup excitement is building, but let's hope the celebrations stay safe and don't cause chaos like in the past. Seei",https://www.tiktok.com/@talkingdowney/video/7659554437345709326,2026-06-08_record_straight,t9,t16,654,15,1
tiktok,City seal jacket on a bike ride? Bold move. Mr. Trujillo might not ap...,https://www.tiktok.com/@talkingdowney/video/7650244431190183181,2026-06-08_record_straight,t3,t4,641,11,0
tiktok,"🏡 At the public hearing, 30 people spoke about the proposed Downey condo project. According to the meeting, 29 residents",https://www.tiktok.com/@talkingdowney/video/7671426883757559053,2026-06-08_record_straight,t17,t25,634,10,3
tiktok,"The 41st District is here! Meet Hector De La Torre, your local busine...",https://www.tiktok.com/@talkingdowney/video/7646156918972501261,2026-06-08_record_straight,t3,t4,620,5,2
tiktok,"Predatory pricing vs. rent gouging: The law says one thing, but reality hits different. See how it plays out. #Economics",https://www.tiktok.com/@talkingdowney/video/7676252022533934349,2026-06-08_record_straight,t22,t30,589,14,1
tiktok,Answer your juror summons! You'd want a jury like you if you needed one. Help the justice system work. #JuryDuty #CivicD,https://www.tiktok.com/@talkingdowney/video/7662800637523987725,2026-06-08_record_straight,t10,t16,570,19,3
tiktok,"Carrie Uva for Downey City Council District 4! Focused on public safety, quality of life, balanced budget, and supportin",https://www.tiktok.com/@talkingdowney/video/7655471825631169806,2026-06-08_record_straight,t9,t9,541,10,1
tiktok,Downey Avenue cleaner than before! Graffiti gone in 24 hours if you report it. See how easy it is! #CommunityAction #Gra,https://www.tiktok.com/@talkingdowney/video/7661316879008468238,2026-06-08_record_straight,t9,t16,523,21,0
tiktok,Sacramento's mandates are changing housing density near transit like the 5 Freeway. The planning commission faces a toug,https://www.tiktok.com/@talkingdowney/video/7672819507194285326,2026-06-08_record_straight,t18,t25,519,10,0
tiktok,"Carrie's reputation precedes her! Praised for her wills and trusts work with seniors, she's the go-to for families. #Est",https://www.tiktok.com/@talkingdowney/video/7654357791720623374,2026-06-08_record_straight,t9,t9,516,11,0
tiktok,"World Cup economics: It's not what you think. Substitution, crowding ...",https://www.tiktok.com/@talkingdowney/video/7650631414202813710,2026-06-08_record_straight,t3,t4,504,8,0
tiktok,"Founding Fathers knew signing Declaration of Independence was a death warrant. This 1,337-word draft holds amazing eloqu",https://www.tiktok.com/@talkingdowney/video/7658346836725337357,2026-06-08_record_straight,t9,t14,494,12,3
tiktok,"When integrity trumps politics. Appointing a Democrat? Apparently, it's not the end of the world after all. #Politics #I",https://www.tiktok.com/@talkingdowney/video/7655100438512979214,2026-06-08_record_straight,t9,t9,486,6,0
tiktok,"Forget what divides us, sports unite! Catch the World Cup excitement, support local spots, and bring friends. It's a vib",https://www.tiktok.com/@talkingdowney/video/7659925565754903822,2026-06-08_record_straight,t9,t16,485,16,1
tiktok,Military misconceptions busted! It's not all about guns. Learning who we really are and what we do. #MilitaryFacts #Beyo,https://www.tiktok.com/@talkingdowney/video/7665119986242817293,2026-06-08_record_straight,t14,t18,483,14,1
tiktok,"Deceptive ballot measures are using veterans as bait for $11 billion in bonds. Only 10% goes to vets, the rest is for ho",https://www.tiktok.com/@talkingdowney/video/7665397697192512782,2026-06-08_record_straight,t15,t18,481,16,1
tiktok,"The justice system starts with bias against my clients. Presumed innocent until proven guilty is the goal, but I fight h",https://www.tiktok.com/@talkingdowney/video/7662523079033130253,2026-06-08_record_straight,t10,t16,477,13,0
tiktok,Assembly Bill 1821 is a mess! Cities can charge $22-$60/hr for info requests and deny them if they think your reason is,https://www.tiktok.com/@talkingdowney/video/7663634509790842126,2026-06-08_record_straight,t13,t17,475,10,0
tiktok,"United, we can overcome any challenge. Let's bridge divides and build a hopeful future together. America's opportunity a",https://www.tiktok.com/@talkingdowney/video/7658718227186421005,2026-06-08_record_straight,t9,t14,474,4,3
tiktok,"YIMBY Law threatening to sue over housing project, claiming it doesn't address parking and traffic concerns. They emphas",https://www.tiktok.com/@talkingdowney/video/7672913009097919758,2026-06-08_record_straight,t18,t25,474,5,4
tiktok,"Planning Commission meeting drama: A developer's investment vs. community concerns. Voices are raised, but the fight for",https://www.tiktok.com/@talkingdowney/video/7673562943753030925,2026-06-08_record_straight,t20,t25,456,11,0
tiktok,Asking politicians tough questions about high-speed rail and taxpayer money is crucial. Be informed and stay tuned for m,https://www.tiktok.com/@talkingdowney/video/7678849348389621006,2026-06-08_record_straight,t29,t30,449,14,6
tiktok,Rams going all in again! Trading top picks for established stars. Is this their Super Bowl year? #LARams #NFL #Football,https://www.tiktok.com/@talkingdowney/video/7674025782229863693,2026-06-08_record_straight,t20,t25,446,19,3
tiktok,"15 years in the making! The gateway sign is finally here, funded by arts and public funds. No police or general funds us",https://www.tiktok.com/@talkingdowney/video/7660679089056959758,2026-06-08_record_straight,t9,t16,442,9,1
tiktok,"Downey now has GYU Pho! Been there 3 times in 3 weeks, and the lomo s...",https://www.tiktok.com/@talkingdowney/video/7651761183183129870,2026-06-08_record_straight,t4,t4,439,17,2
tiktok,"14 ballot propositions? That's a lot! Understand who's pushing them and why. Our state is worth fighting for, so let's s",https://www.tiktok.com/@talkingdowney/video/7666232695139208461,2026-06-08_record_straight,t16,t20,439,7,2
tiktok,Genuine warmth trumps all. Real empathy makes guidance land different. Warmth wins. #Empathy #HumanConnection #Communica,https://www.tiktok.com/@talkingdowney/video/7676529785819974926,2026-06-08_record_straight,t23,t30,433,7,0
tiktok,"Giving second chances: Even when probation objects, a judge can offer...",https://www.tiktok.com/@talkingdowney/video/7646457629224537357,2026-06-08_record_straight,t0,t8,422,4,0
